lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b.1,b.2,b.3,b.4,b.5,sigma,mu.1,mu.2,mu.3,mu.4,mu.5,mu.6,mu.7,mu.8,mu.9,mu.10,mu.11,mu.12,mu.13,mu.14,mu.15,mu.16,mu.17,mu.18,mu.19,mu.20,mu.21,mu.22,mu.23,mu.24,mu.25,mu.26,mu.27,mu.28,mu.29,mu.30,mu.31,mu.32,mu.33,mu.34,mu.35,mu.36,mu.37,mu.38,mu.39,mu.40,mu.41,mu.42,mu.43,mu.44,mu.45,mu.46,mu.47,mu.48,mu.49,mu.50,mu.51,mu.52,mu.53,mu.54,mu.55,mu.56,mu.57,mu.58,mu.59,mu.60,mu.61,mu.62,mu.63,mu.64,mu.65,mu.66,mu.67,mu.68,mu.69,mu.70,mu.71,mu.72,mu.73,mu.74,mu.75,mu.76,mu.77,mu.78,mu.79,mu.80,mu.81,mu.82,mu.83,mu.84,mu.85,mu.86,mu.87,mu.88,mu.89,mu.90,mu.91,mu.92,mu.93,mu.94,mu.95,mu.96,mu.97,mu.98,mu.99,mu.100
# Adaptation terminated
# Step size = 0.689785
# Diagonal elements of inverse mass matrix:
# 0.00813359, 0.00712894, 0.00757927, 0.00668216, 0.00837888, 0.00814285, 0.00633742
-32.4409,0.890994,0.689785,3,7,0,35.0213,-0.00164773,0.124373,-0.365399,-0.0658207,-0.00945481,0.110426,0.82612,-0.496702,-0.0059516,-0.542815,0.449114,0.471494,0.310918,-0.552005,-0.575638,-0.351427,-0.519354,0.500128,0.544185,-0.188616,-0.274466,0.15951,0.0586105,-0.432969,0.266938,-0.410883,-0.0692363,0.0346964,0.162269,-0.621439,-1.07475,0.160404,-0.767294,-0.182999,-0.81938,0.0940017,0.0323403,-0.00292224,-0.198078,-0.395715,-0.771591,0.654261,0.473419,0.032064,-0.181047,-0.435714,-0.122387,-0.165781,0.340018,0.151546,-0.316226,-0.168739,-0.212923,-0.514439,0.0661915,0.0782093,0.202655,-0.0738944,-0.925321,-0.346591,0.509772,0.0369414,-0.564781,0.127407,-0.366823,-0.0576165,-0.19498,0.119576,-0.7265,0.0506853,0.430585,-0.0778046,0.0958635,-0.0322371,0.466281,0.394649,0.271106,-0.0968645,0.212707,-0.412611,-0.430792,-0.264257,0.136447,0.0218094,0.690134,-0.238567,0.0835145,-0.428747,0.0872597,-0.630518,0.0684677,-0.174202,0.0801903,-0.292131,-0.236326,0.0571096,0.00813074,-0.100959,0.0815994,-0.659485,0.277962,0.0601306,0.554873,-0.985977,-0.467152,0.191423,0.783666
-35.0395,0.854437,0.689785,3,7,0,37.5553,0.239403,0.484154,-0.345713,0.116214,-0.046808,0.107844,0.887106,-0.281201,-0.267689,-0.427356,1.21722,0.0709667,0.613374,0.0407785,-0.657935,0.432856,-0.751563,0.226939,0.776552,0.256485,0.106181,1.08074,-0.308796,0.198988,-0.266891,0.446141,0.190038,0.169989,-0.125311,-0.415427,-1.06027,0.992309,-1.01796,0.0951962,-1.05568,1.42565,0.866026,0.628928,0.098715,-0.340179,-0.816127,0.911161,0.866242,-1.35728,-0.0412063,-0.535227,0.29136,0.22648,1.27557,0.554143,0.00918039,0.311148,0.209808,-0.767223,0.385946,1.16078,0.766163,-0.0210709,-0.639722,-0.132756,0.665333,0.0334709,-0.294485,0.144112,-0.149876,0.252848,-0.403644,-0.140271,-0.340993,0.00436393,0.790827,0.0640362,-0.242428,-0.659053,0.555171,0.882779,-0.0628511,-0.35119,0.351213,0.226738,-0.599644,0.286155,1.01316,0.150912,0.859846,0.0573725,0.228565,-0.273064,-0.284365,-0.0952277,-0.0108323,0.097388,0.119856,-0.203971,-0.114758,-0.0417049,-0.274376,0.0803555,0.150133,-0.0146797,0.420162,0.854312,1.36013,-0.692833,0.00227403,0.422367,0.545572
-31.6655,1,0.689785,2,3,0,35.9433,0.0638226,0.351066,-0.470264,0.0764174,-0.0893583,0.152928,0.809556,-0.576728,-0.321359,-0.612443,1.02628,0.333776,0.483825,-0.352527,-0.909733,-0.0707226,-0.803409,0.460778,0.803659,0.0543126,-0.20381,0.633749,-0.274668,-0.246715,-0.166836,-0.132345,-0.0561152,0.0873758,-0.149072,-0.664298,-1.47324,0.640854,-1.32751,-0.221917,-1.31478,0.868044,0.387525,0.315835,-0.047929,-0.531904,-1.27469,0.869865,0.889389,-0.82824,-0.265839,-0.717643,-0.0503986,0.0150743,0.988974,0.2172,-0.32526,-0.132112,-0.173022,-0.889912,0.026915,0.677971,0.492913,-0.232887,-1.14939,-0.38461,0.506177,0.0578108,-0.669857,0.0234082,-0.439442,0.056737,-0.525586,-0.166504,-0.837781,-0.0129273,0.719809,-0.0465651,-0.0448502,-0.52482,0.631196,0.794296,0.040777,-0.332449,0.154458,-0.240879,-0.759104,-0.135361,0.662965,0.0855469,0.905176,-0.180802,0.0956758,-0.547174,-0.222506,-0.532551,0.0948582,-0.0942391,0.0940964,-0.296435,-0.213075,-0.170726,-0.0763825,-0.108245,0.0856774,-0.46603,0.246563,0.537486,1.13192,-1.05821,-0.39249,0.225758,0.910921
-31.7613,0.871654,0.689785,3,7,0,34.6643,0.121902,0.300025,-0.247499,-0.0303084,0.00986401,0.124214,0.847843,-0.341265,0.0422077,-0.469123,0.623432,0.100494,0.401532,-0.144167,-0.384304,0.104142,-0.590538,0.156874,0.548128,-0.0342555,0.000705626,0.637381,-0.11705,-0.127273,0.117378,0.32965,0.165365,0.039444,0.167125,-0.426543,-0.792674,0.460383,-0.553943,0.147828,-0.797675,0.733871,0.570582,0.330529,-0.0389854,-0.385985,-0.482806,0.648318,0.418415,-0.646707,0.0192476,-0.380378,0.0986631,-0.0557101,0.715078,0.427956,-0.130115,0.196311,0.137375,-0.540291,0.395653,0.620342,0.509511,0.0932415,-0.547366,-0.203366,0.780298,-0.0556033,-0.349771,0.269338,-0.212415,0.11719,-0.104567,-0.0172081,-0.301339,0.0288547,0.406653,-0.0251312,-0.223748,-0.300686,0.316416,0.556764,0.0806046,-0.344408,0.397492,0.0327475,-0.40188,0.0980746,0.545769,0.0836041,0.612348,0.016039,0.08107,-0.314073,0.00685497,-0.340503,-0.110708,-0.0533698,0.0161797,-0.265314,-0.140073,0.106064,-0.221046,0.0416197,0.00352597,-0.290529,0.297446,0.384299,0.977003,-0.66728,-0.0619247,0.339238,0.347215
-32.1939,0.938445,0.689785,3,7,0,34.2732,0.175035,0.240292,-0.299991,-0.056956,0.0956295,0.131751,0.80549,-0.346135,0.201861,-0.428002,0.623177,0.255743,0.603368,-0.181915,-0.381328,-0.0303173,-0.495662,0.312158,0.608511,0.0193165,-0.0633928,0.583954,0.19515,-0.143419,0.363903,0.0138894,0.222196,0.0814556,0.454077,-0.489404,-0.799921,0.402336,-0.505365,0.197697,-0.720091,0.551042,0.559957,0.355753,-0.172995,-0.301211,-0.317522,0.834604,0.43788,-0.270172,0.0430248,-0.358332,0.20182,-0.138212,0.773623,0.587385,-0.212575,0.185289,0.217468,-0.413675,0.496923,0.557309,0.581968,0.217462,-0.480453,-0.136886,0.874285,0.0913889,-0.173345,0.389035,-0.136545,0.104742,-0.0330451,0.302547,-0.373819,0.0953249,0.512597,0.0701534,-0.037591,-0.0919773,0.462011,0.540687,0.323548,-0.127124,0.425336,-0.156499,-0.333116,0.209126,0.455654,0.164471,0.821365,-0.00243828,0.303093,-0.216535,0.163675,-0.430719,-0.105526,0.0470981,0.146189,-0.284942,-0.168882,0.252533,-0.166194,0.0778763,0.137929,-0.377235,0.637498,0.251613,0.85687,-0.882722,-0.042219,0.409319,0.45707
-31.052,0.857449,0.689785,2,3,0,35.854,0.0822547,0.291992,-0.267642,0.0594922,-0.00428962,0.0694668,0.799904,-0.293641,-0.217281,-0.383972,0.721247,0.066459,0.38427,-0.13828,-0.551385,0.116574,-0.567733,0.167124,0.462557,0.0717257,-0.0636254,0.581092,-0.17028,0.00986035,-0.156169,0.0307086,0.036679,0.0455351,-0.0755866,-0.422723,-0.845648,0.541651,-0.778563,-0.0419068,-0.771987,0.746377,0.437985,0.30339,-0.0865371,-0.288427,-0.609477,0.605573,0.513293,-0.808811,-0.125457,-0.441205,0.127453,0.0323515,0.73903,0.323247,-0.110476,0.0975084,0.0430696,-0.564079,0.188178,0.613974,0.420652,-0.0720493,-0.548434,-0.173085,0.381158,-0.0149803,-0.260277,0.0387962,-0.178375,0.0619648,-0.339619,-0.0523679,-0.387112,-0.057665,0.495604,-0.023671,-0.159766,-0.42584,0.358365,0.484661,-0.0217166,-0.219792,0.160997,-0.0375077,-0.468485,0.0981223,0.521775,0.0269692,0.580334,-0.0889766,0.143741,-0.251689,-0.215346,-0.212284,-0.0732827,-0.0096625,0.0436572,-0.241358,-0.194704,-0.0577822,-0.240298,-0.0332903,0.07435,-0.177409,0.317636,0.41421,0.749597,-0.675368,-0.137927,0.221032,0.378172
-30.9692,0.912355,0.689785,3,7,0,33.0102,0.111205,0.28024,-0.478766,0.0106861,-0.0238858,0.207104,0.809424,-0.614681,-0.0283073,-0.585289,0.908417,0.449461,0.622,-0.330676,-0.77894,-0.220759,-0.684024,0.545437,0.876123,0.0588882,-0.224387,0.56243,-0.00537702,-0.37369,0.175018,-0.195467,0.0546647,0.101351,0.2235,-0.662429,-1.39542,0.475593,-1.12852,-0.0713918,-1.26297,0.664317,0.418769,0.344588,-0.0969616,-0.530838,-1.08108,0.966152,0.817853,-0.360631,-0.162966,-0.662393,-0.0373614,-0.126389,1.01148,0.334051,-0.458009,-0.150979,-0.071387,-0.746653,0.164733,0.594777,0.576171,-0.0544065,-1.06992,-0.349016,0.769205,0.173589,-0.579482,0.248437,-0.414517,0.073045,-0.32029,0.0699865,-0.840296,0.0958507,0.685844,0.0394306,0.0899965,-0.278933,0.686949,0.815182,0.279597,-0.256123,0.256371,-0.372201,-0.657588,-0.0633344,0.578898,0.206954,1.0346,-0.10752,0.198648,-0.516468,0.0506148,-0.694246,0.0922091,-0.0302288,0.174265,-0.292532,-0.157328,0.00420948,0.0396174,-0.0437097,0.115196,-0.582482,0.429228,0.380883,1.14477,-1.15006,-0.295595,0.294192,0.945731
-33.1715,0.602019,0.689785,2,3,0,38.0179,0.134287,0.1128,-0.290807,-0.0986445,-0.0447029,0.166905,0.850202,-0.369906,0.280539,-0.379822,0.446029,0.523153,0.35541,-0.278343,-0.255223,-0.192404,-0.322165,0.516794,0.68123,-0.0752433,-0.0558927,0.28903,0.114051,-0.395303,0.475345,0.0963983,0.141511,0.142125,0.373209,-0.350177,-0.777359,0.179979,-0.424362,0.0901042,-0.690557,0.248571,0.238145,0.162107,0.08334,-0.343658,-0.58866,0.641004,0.498554,0.23952,0.0644985,-0.242206,-0.0925279,-0.0742177,0.454719,0.216743,-0.2242,-0.0371042,-0.0352978,-0.340518,0.230471,0.222666,0.357112,0.123052,-0.724224,-0.224618,0.817815,0.142962,-0.506528,0.381641,-0.274273,0.131785,0.104579,0.118293,-0.458583,0.240017,0.379268,0.0610619,0.164142,0.125345,0.472435,0.585211,0.370212,-0.145189,0.418513,-0.161313,-0.241486,-0.153621,0.309381,0.221312,0.691631,0.0417851,0.0621747,-0.354445,0.34959,-0.531397,0.206463,-0.061051,0.154578,-0.0931234,0.0387232,0.20613,0.235524,0.0806759,0.081553,-0.49512,0.182362,0.198489,0.863936,-0.613399,-0.190793,0.310254,0.790891
-32.5604,0.983096,0.689785,3,7,0,35.9512,0.00966592,0.29234,-0.376153,0.201478,-0.00512599,0.117244,0.829613,-0.462471,-0.483843,-0.332123,0.929097,0.00267746,0.538917,-0.0382759,-0.932109,-0.0679775,-0.596738,0.184444,0.510826,0.317221,-0.270918,0.521735,-0.192585,-0.0146424,-0.466943,-0.451002,-0.114525,-0.00163196,-0.210682,-0.505889,-1.1756,0.558866,-1.31458,-0.262442,-1.11962,0.80751,0.348583,0.393303,-0.195028,-0.357595,-1.02983,0.658582,0.72687,-0.930134,-0.36771,-0.756163,0.0556244,-0.0491981,1.12611,0.177693,-0.460984,-0.261417,-0.0767586,-0.730336,-0.148013,0.720216,0.461933,-0.304778,-0.717933,-0.221894,0.00877847,0.16375,-0.204687,-0.162195,-0.282051,-0.0336972,-0.716851,-0.0982259,-0.738492,-0.158483,0.617462,0.0333775,-0.00866928,-0.668352,0.501268,0.580633,-0.0831595,-0.20004,-0.255703,-0.374685,-0.75011,0.13381,0.577208,0.0900228,0.728593,-0.18873,0.249461,-0.330062,-0.432201,-0.339921,-0.0601888,0.100912,0.110746,-0.266433,-0.230429,-0.351914,-0.161372,-0.17579,0.0923847,-0.163938,0.397501,0.409275,0.694398,-0.922473,-0.159048,-0.00167988,0.486786
-34.3843,0.861982,0.689785,3,7,0,36.6734,0.0800932,0.256542,-0.421809,-0.122535,0.015869,-0.0896085,0.870294,-0.285489,-0.213695,-0.751917,0.695024,0.654475,0.280648,-0.990633,-0.653941,-0.0221977,-0.797087,0.691986,0.523626,-0.439592,-0.165637,0.422946,0.0284802,-0.102233,0.248352,-0.480044,-0.0905063,0.15655,-0.0903671,-0.86469,-1.18994,0.604754,-0.784623,-0.283815,-0.541785,0.280695,0.080267,-0.129048,-0.328487,-0.189469,-0.575835,0.942253,0.578741,-0.449822,-0.182502,-0.268414,0.207196,0.141126,0.0250112,0.469204,0.300947,0.341126,-0.198172,-0.58514,0.387063,0.115186,0.143938,-0.032939,-0.993353,-0.30807,0.534321,-0.212601,-0.585903,0.000165696,-0.191938,-0.0356877,-0.248548,0.28092,-0.606791,-0.0119811,0.778149,-0.216747,-0.0866,-0.0213385,0.578839,0.24776,0.253074,0.155196,0.570963,-0.117956,-0.336091,-0.281241,0.161862,-0.262536,0.797095,-0.463959,0.225941,-0.268213,-0.122398,-0.310806,0.0377482,-0.310468,0.0744583,-0.432006,-0.543083,0.277285,-0.40476,-0.0565143,0.330796,-0.676503,0.581171,0.262108,0.422402,-1.20533,-0.809407,0.512195,0.952947
-32.8855,1,0.689785,3,7,0,36.2903,0.254282,0.374552,-0.362509,0.0669653,0.0837889,0.11007,0.839114,-0.288815,-0.0494005,-0.370291,1.05078,0.171322,0.790793,-0.0108173,-0.599119,0.21188,-0.602878,0.312548,0.724596,0.266925,-0.0051452,0.908886,0.086892,0.142602,0.0447693,0.0231738,0.236542,0.156228,0.249837,-0.484578,-0.962054,0.790541,-0.848224,0.159825,-0.880275,1.0543,0.790433,0.592593,-0.131248,-0.239405,-0.494528,1.02095,0.729819,-0.831245,-0.0205238,-0.487851,0.385152,0.0439975,1.21807,0.713025,-0.132501,0.270122,0.30411,-0.561528,0.493914,0.973248,0.780372,0.135646,-0.469876,-0.0577741,0.729389,0.164877,-0.0371797,0.274039,-0.0573639,0.181733,-0.28878,0.253785,-0.389825,0.0425146,0.79182,0.143999,-0.061469,-0.382563,0.619426,0.734423,0.20718,-0.102984,0.337486,-0.0472413,-0.483191,0.413524,0.783302,0.203992,0.994778,0.0129147,0.460034,-0.143745,-0.0902184,-0.226117,-0.088,0.189969,0.223948,-0.262246,-0.182426,0.131009,-0.259307,0.0933125,0.254315,-0.138138,0.803846,0.566836,1.05921,-0.927273,0.0400467,0.44945,0.515626
-30.7042,0.956305,0.689785,3,7,0,35.9736,0.0851573,0.217261,-0.405474,-0.00819621,-0.0964778,0.0959144,0.849975,-0.418586,-0.145666,-0.512769,0.76762,0.5483,0.339131,-0.478716,-0.64074,-0.11845,-0.576633,0.608644,0.715367,-0.0743156,-0.145227,0.39806,-0.107449,-0.270948,0.0948266,-0.180895,-0.0440975,0.158096,-0.0512581,-0.549903,-1.17989,0.469688,-0.945869,-0.205814,-0.90904,0.481024,0.160539,0.123426,0.00940826,-0.359675,-0.99768,0.763759,0.760794,-0.2974,-0.160972,-0.432631,-0.0616002,0.0805447,0.538916,0.155671,-0.128498,-0.0675933,-0.21627,-0.616822,0.053533,0.331758,0.299918,-0.13382,-1.03058,-0.313979,0.493685,0.0675541,-0.649482,0.0777894,-0.34161,0.0703163,-0.277522,-0.023126,-0.695031,0.100387,0.63285,-0.0351065,0.104257,-0.165986,0.602277,0.615665,0.191083,-0.114679,0.278332,-0.18807,-0.476039,-0.258227,0.410868,0.0670462,0.783938,-0.173848,0.0818333,-0.425448,-0.0165415,-0.451197,0.235556,-0.131958,0.136938,-0.182085,-0.146328,0.00463288,0.0736421,-0.0396315,0.162701,-0.50133,0.194555,0.383962,0.842455,-0.855346,-0.468502,0.27246,1.00379
-31.9693,0.853873,0.689785,3,7,0,33.6668,0.156566,0.299384,-0.36158,0.0964832,0.0372744,0.0927509,0.727623,-0.321323,-0.192099,-0.338488,0.936841,0.197275,0.637056,-0.0933008,-0.677903,0.0702243,-0.543501,0.335349,0.623335,0.237555,-0.107058,0.668533,0.0161956,0.0594167,-0.0897717,-0.216638,0.0801242,0.119462,0.0696046,-0.476414,-0.998585,0.650442,-0.957691,-0.0351495,-0.870791,0.825305,0.51531,0.436056,-0.139746,-0.239541,-0.671637,0.852573,0.714261,-0.703525,-0.145609,-0.519066,0.23573,0.0354788,1.02964,0.459393,-0.203264,0.0591243,0.108197,-0.563104,0.219806,0.747579,0.577053,-0.0324903,-0.578893,-0.116852,0.416584,0.167278,-0.129961,0.0966557,-0.132859,0.0930222,-0.404455,0.147992,-0.519747,-0.00409261,0.712436,0.095255,0.0184424,-0.388148,0.581208,0.621976,0.137068,-0.0671695,0.130106,-0.177421,-0.517515,0.232771,0.615917,0.14417,0.862289,-0.085584,0.365774,-0.196566,-0.174919,-0.258187,-0.0144781,0.129659,0.194215,-0.230581,-0.189597,-0.0205182,-0.163517,-0.00384939,0.220256,-0.180183,0.613381,0.459475,0.819446,-0.88605,-0.100615,0.278022,0.578488
-35.1531,0.613401,0.689785,3,7,0,37.7368,-0.0635088,0.240293,-0.493604,0.172659,0.0300823,0.0615826,0.844746,-0.563896,-0.597024,-0.487211,0.917259,0.232149,0.547049,-0.433951,-1.16678,-0.308676,-0.699364,0.41637,0.495343,0.1584,-0.475941,0.32052,-0.0584317,-0.125537,-0.395496,-1.05314,-0.278061,-0.0121123,-0.243582,-0.786255,-1.47776,0.497546,-1.54722,-0.507774,-1.1445,0.472319,0.0627683,0.174627,-0.440734,-0.345354,-1.16367,0.802483,0.776937,-0.713923,-0.540165,-0.834055,0.0361178,-0.109599,0.89483,0.156164,-0.494789,-0.369942,-0.269614,-0.790246,-0.242419,0.433779,0.297535,-0.402493,-0.988522,-0.322111,-0.144738,0.148834,-0.30364,-0.29253,-0.347547,-0.17987,-0.857121,0.0828179,-1.04263,-0.212113,0.754073,-0.0490133,0.108445,-0.55656,0.637051,0.426724,0.0356487,0.0132706,-0.312333,-0.666471,-0.815999,-0.0437552,0.327634,-0.0435925,0.868249,-0.457006,0.344768,-0.373605,-0.483138,-0.499366,-0.048057,-0.00424835,0.141657,-0.404968,-0.454013,-0.336362,-0.222635,-0.288526,0.205696,-0.445243,0.588205,0.223111,0.379541,-1.34603,-0.510964,-0.0134927,0.754481
-31.5969,1,0.689785,3,7,0,36.4192,0.065696,0.245242,-0.399461,0.0256019,0.0418776,0.265118,0.793867,-0.661321,0.0783841,-0.498193,0.716734,0.188599,0.659543,-0.0986497,-0.693131,-0.303707,-0.591314,0.285372,0.742025,0.144163,-0.264443,0.495702,0.0523268,-0.422524,0.173555,-0.154894,0.101323,-0.0183767,0.39524,-0.578743,-1.20386,0.273857,-0.986266,0.0519043,-1.26971,0.592005,0.49578,0.420602,-0.173934,-0.583638,-0.893165,0.809591,0.591857,-0.300813,-0.142098,-0.716268,-0.0692944,-0.329095,1.13014,0.336209,-0.697858,-0.251492,0.0453186,-0.673013,0.162568,0.622584,0.629934,0.000804334,-0.826625,-0.316853,0.77407,0.203645,-0.39141,0.315253,-0.409324,0.0258925,-0.282407,0.0802618,-0.763179,0.0432188,0.469875,0.0732063,0.0316679,-0.327566,0.520583,0.744451,0.247878,-0.369464,0.112992,-0.474753,-0.665436,0.0920663,0.531655,0.266076,0.915772,-0.023817,0.192556,-0.498634,0.0901537,-0.770495,-0.0864661,0.0444001,0.123674,-0.322934,-0.121043,-0.0429653,0.00634957,-0.066039,-0.0172189,-0.519309,0.444331,0.224305,1.07805,-1.0839,-0.0583298,0.174782,0.579159
-34.0271,0.722937,0.689785,3,7,0,37.2562,0.241535,0.19076,-0.393699,-0.0525878,0.0496112,-0.0486214,0.811986,-0.110899,-0.0264776,-0.383938,0.821051,0.716494,0.550009,-0.568086,-0.480162,0.0575127,-0.437123,0.779241,0.638828,-0.0494225,-0.0467254,0.497529,0.310367,0.0951209,0.350006,-0.479617,0.0838022,0.300208,0.173621,-0.561945,-0.888343,0.658581,-0.623821,-0.0940696,-0.358319,0.385624,0.234378,0.138413,-0.17503,0.0327709,-0.359457,1.02693,0.724733,-0.112826,-0.0407989,-0.147826,0.369719,0.228082,0.392762,0.578483,0.256687,0.327316,0.026471,-0.304573,0.418632,0.315348,0.356321,0.122643,-0.632592,-0.0530931,0.517145,0.13072,-0.184567,0.158487,0.022996,0.115839,-0.131809,0.508279,-0.449207,0.154173,0.886678,0.0676992,0.223093,0.136745,0.744974,0.41439,0.445054,0.382281,0.494971,-0.101076,-0.170934,0.0333509,0.313649,0.0284251,0.952977,-0.225137,0.489506,-0.0216825,0.056415,-0.143417,0.201783,0.0195583,0.311473,-0.186036,-0.277891,0.348791,-0.107937,0.0996724,0.497867,-0.374455,0.814429,0.346862,0.46872,-0.953975,-0.445673,0.537734,0.998205
-33.2581,0.991367,0.689785,3,7,0,36.7991,0.0499792,0.258976,-0.355105,0.0817663,-0.115005,0.280343,0.917881,-0.6149,-0.0683078,-0.412664,0.774188,0.16975,0.441532,0.0320039,-0.653701,-0.172334,-0.540742,0.263086,0.782188,0.20119,-0.15469,0.498728,-0.268073,-0.416853,-0.0804861,0.202144,0.0440332,0.0267959,0.0678583,-0.37173,-1.16564,0.33468,-1.05662,-0.0251068,-1.3381,0.778054,0.432522,0.420134,0.144044,-0.623314,-1.20929,0.593751,0.724474,-0.482493,-0.141726,-0.687434,-0.242266,-0.141285,1.11354,0.0372484,-0.612338,-0.342642,-0.0961376,-0.739032,-0.0781802,0.669368,0.542048,-0.163163,-0.942131,-0.350274,0.603025,0.186506,-0.616821,0.194579,-0.488701,0.108862,-0.32809,-0.299067,-0.709147,0.0779611,0.398617,0.0601578,0.0214024,-0.465582,0.466404,0.879302,0.0426364,-0.536078,0.036651,-0.257275,-0.691707,-0.0844981,0.670843,0.294929,0.725265,0.0764848,-0.0523811,-0.594139,0.00219727,-0.640476,0.120225,0.00290639,0.0762072,-0.137324,0.0762716,-0.233804,0.21144,-0.0614753,-0.109423,-0.360529,-0.0379997,0.436837,1.27004,-0.682444,-0.0525243,0.0676318,0.680054
-36.4099,0.816504,0.689785,2,3,0,38.0432,0.0558132,0.168798,-0.29794,-0.0231914,-0.157967,0.196794,1.02846,-0.461008,0.0356133,-0.417608,0.544504,0.402123,0.201905,-0.218855,-0.41226,-0.155188,-0.431146,0.420879,0.69872,-0.0417776,-0.0713151,0.309638,-0.22848,-0.445599,0.134511,0.261962,0.0236434,0.0984011,0.0328133,-0.31766,-0.952296,0.23587,-0.712577,-0.0547696,-0.961415,0.455225,0.19566,0.166252,0.226415,-0.490929,-1.01188,0.486331,0.61199,-0.128099,-0.0485281,-0.395763,-0.274203,-0.0148871,0.552862,-0.0425985,-0.298459,-0.202575,-0.199242,-0.555645,-0.0307967,0.314415,0.299948,-0.10462,-0.942084,-0.338841,0.620409,0.0815441,-0.745806,0.202806,-0.43219,0.123233,-0.0978995,-0.256204,-0.564325,0.167056,0.327231,-0.00884783,0.0679837,-0.159552,0.412776,0.695811,0.120094,-0.382227,0.247853,-0.106036,-0.4339,-0.30863,0.43855,0.190486,0.564767,0.0362936,-0.155363,-0.531026,0.146,-0.535582,0.263691,-0.135359,0.0587314,-0.0596737,0.0909292,-0.0608904,0.283144,-0.00648661,-0.0549537,-0.441055,-0.19195,0.350133,1.04031,-0.487073,-0.243956,0.155056,0.816998
-38.3389,0.933295,0.689785,3,7,0,43.1761,0.262074,0.173696,-0.379396,0.0772342,-0.205646,-0.0161846,1.03668,-0.0194562,-0.267874,-0.143362,1.03561,0.837624,0.322635,-0.316337,-0.481422,0.212435,-0.248847,0.915426,0.804607,0.18546,0.101382,0.47383,-0.0766434,0.13683,-0.0363354,-0.130373,-0.0133811,0.452998,-0.307259,-0.197858,-0.88643,0.79501,-0.853363,-0.266445,-0.474191,0.659413,0.0802446,0.188155,0.360413,0.0500335,-0.957504,0.789054,1.10989,-0.205413,-0.0661893,-0.112881,0.12281,0.580696,0.497902,0.0879418,0.345996,0.087114,-0.217591,-0.355961,-0.0525408,0.400932,0.25308,-0.156669,-0.846469,-0.0518781,0.146462,0.275272,-0.468869,-0.0412978,-0.0678456,0.275478,-0.252197,0.0121284,-0.463546,0.275274,0.912106,0.149635,0.419648,-0.00897742,0.828635,0.7135,0.229113,0.278335,0.290205,0.143609,-0.208392,-0.217229,0.558465,0.173587,0.800125,-0.057181,0.229792,-0.120221,-0.0475211,0.0697789,0.671275,0.0604546,0.366636,0.196097,0.100651,0.0324103,0.387569,0.12634,0.471793,-0.0899425,0.159969,0.711737,0.748661,-0.353896,-0.433817,0.35642,1.37746
-36.4397,0.989363,0.689785,3,7,0,42.9493,-0.0545756,0.254833,-0.309808,-0.0117958,0.0920799,0.280152,0.727621,-0.7522,0.0966492,-0.609176,0.434875,-0.122266,0.520792,-0.101791,-0.642557,-0.366501,-0.693777,-0.0463725,0.514768,-0.0140118,-0.325388,0.416335,-0.0538352,-0.533065,0.129156,-0.0331584,0.0743907,-0.208764,0.41298,-0.63904,-1.1022,0.0678401,-0.844409,0.103109,-1.29503,0.481257,0.514041,0.342047,-0.32201,-0.725647,-0.732,0.590192,0.247282,-0.467381,-0.163472,-0.778317,-0.153773,-0.546009,0.98615,0.31299,-0.826061,-0.262101,0.0694484,-0.723504,0.201934,0.544164,0.559386,0.00276545,-0.721425,-0.401353,0.813791,0.00593051,-0.402832,0.305365,-0.484043,-0.0881316,-0.265517,-0.0308135,-0.690164,-0.099343,0.182498,-0.0605248,-0.239025,-0.447522,0.229734,0.550996,0.097082,-0.600813,0.0695093,-0.507523,-0.71444,0.0905937,0.402283,0.141231,0.67104,-0.0592663,0.0344259,-0.580233,0.0327578,-0.875307,-0.369702,-0.0725876,-0.0715639,-0.484389,-0.23506,-0.0895581,-0.232609,-0.150925,-0.236427,-0.588843,0.329644,0.0388639,0.97262,-1.09769,-0.00930751,0.0776245,0.13891
-32.656,1,0.689785,3,7,0,37.3396,0.176412,0.405008,-0.485955,0.0570441,-0.0854807,0.0776601,0.906533,-0.410519,-0.323521,-0.606755,1.20206,0.473224,0.543326,-0.425162,-0.850857,0.149537,-0.82754,0.603409,0.875405,0.0427421,-0.0714652,0.82278,-0.222984,-0.0348967,-0.106021,-0.0457172,0.018913,0.214772,-0.177391,-0.663152,-1.42589,0.896265,-1.24797,-0.175018,-1.12891,1.03788,0.494215,0.353709,-0.00115188,-0.374867,-1.12342,1.04781,1.01007,-0.951699,-0.180947,-0.569907,0.151998,0.220803,0.952984,0.41134,-0.00249379,0.14673,-0.0851945,-0.838436,0.227142,0.783447,0.552259,-0.139335,-1.0896,-0.288166,0.595315,0.0387684,-0.602275,0.0539504,-0.292591,0.151907,-0.463521,-0.0438754,-0.698518,0.0441024,0.925469,-0.0195388,-0.0429385,-0.450746,0.74584,0.825239,0.101099,-0.169606,0.372495,-0.0293627,-0.641757,-0.0616387,0.765144,0.0592114,1.01344,-0.17641,0.218219,-0.407272,-0.226311,-0.319291,0.166551,-0.06608,0.167328,-0.261581,-0.23942,-0.0127644,-0.150608,-0.00789226,0.253572,-0.37821,0.420898,0.708047,1.17674,-1.03603,-0.432934,0.426334,1.04671
