# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = bernoulli_model
# start_datetime = 2023-04-03 01:35:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /Users/rob/.julia/dev/SR2StanPluto/tmp/bernoulli_data_2.json
# init = 2 (Default)
# random
#   seed = 1273692845 (Default)
# output
#   file = /Users/rob/.julia/dev/SR2StanPluto/tmp/bernoulli_chain_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.31.0-112-g06679e7e
# stancflags = --warn-pedantic
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 1.03357
# Diagonal elements of inverse mass matrix:
# 0.383605
-7.99014,0.972057,1.03357,1,3,0,9.85151,0.227122
-8.93819,0.872103,1.03357,1,3,0,8.94498,0.147172
-9.00739,0.98949,1.03357,1,1,0,9.23979,0.143365
-8.32257,1,1.03357,1,1,0,8.90726,0.190549
-7.9477,1,1.03357,2,3,0,8.25555,0.233195
-8.2249,0.981123,1.03357,2,3,0,8.24588,0.1998
-8.62973,0.927617,1.03357,1,1,0,8.67219,0.166381
-8.18538,1,1.03357,2,3,0,8.5782,0.203833
-7.87701,1,1.03357,2,3,0,8.12721,0.244527
-7.87701,0.282898,1.03357,1,3,0,13.0968,0.244527
-7.67908,1,1.03357,2,3,0,7.82696,0.372953
-9.07262,0.710192,1.03357,1,3,0,9.13691,0.576156
-8.63883,1,1.03357,1,1,0,9.17169,0.536141
-8.63883,0.553595,1.03357,1,1,0,10.1279,0.536141
-8.19635,1,1.03357,1,1,0,8.60565,0.484066
-7.6788,0.981729,1.03357,1,3,0,8.29801,0.295352
-7.84453,0.970302,1.03357,1,3,0,7.84518,0.250395
-8.44093,0.883948,1.03357,2,3,0,8.92173,0.180472
-7.79054,0.993393,1.03357,1,3,0,8.30839,0.26146
-7.78198,1,1.03357,2,3,0,7.82239,0.263406
-7.95759,0.960279,1.03357,1,1,0,7.96533,0.231737
-8.97902,0.926634,1.03357,2,3,0,9.01331,0.568161
-8.97902,0.460936,1.03357,1,1,0,11.0217,0.568161
-7.75466,0.846457,1.03357,2,3,0,10.1306,0.400863
-8.0761,0.746568,1.03357,2,3,0,9.13839,0.216069
-7.92051,0.946824,1.03357,1,3,0,8.67179,0.439622
-7.92051,0.711624,1.03357,1,3,0,9.46936,0.439622
-7.78598,1,1.03357,1,1,0,7.90356,0.409612
-7.84756,0.981772,1.03357,1,1,0,7.87993,0.424513
-8.10121,0.925962,1.03357,1,1,0,8.12918,0.470317
-7.83024,1,1.03357,2,3,0,8.04146,0.420565
-9.14475,0.560056,1.03357,2,3,0,10.4688,0.136254
-9.76872,0.919875,1.03357,1,1,0,9.88078,0.109732
-9.76872,0.974893,1.03357,1,1,0,10.2526,0.109732
-7.99238,0.898789,1.03357,1,3,0,11.1562,0.452737
-7.6396,0.989972,1.03357,2,3,0,8.05553,0.326092
-7.81229,0.966558,1.03357,2,3,0,7.87624,0.416287
-7.83966,0.991839,1.03357,1,1,0,7.88527,0.422733
-7.65638,0.969964,1.03357,2,3,0,8.02847,0.359624
-7.75358,0.955422,1.03357,2,3,0,7.91277,0.400541
-7.74643,1,1.03357,1,1,0,7.78126,0.398381
-7.74643,0.745047,1.03357,1,3,0,8.94014,0.398381
-7.9506,0.940847,1.03357,1,1,0,7.95896,0.44529
-7.7084,0.91988,1.03357,2,3,0,8.42653,0.385491
-7.65756,1,1.03357,1,1,0,7.69439,0.360469
-8.06308,0.880261,1.03357,1,3,0,8.27999,0.217652
-8.03645,1,1.03357,2,3,0,8.14314,0.220984
-7.64256,0.800189,1.03357,2,3,0,9.6771,0.320671
-7.64527,0.998327,1.03357,1,3,0,7.65516,0.349671
-7.78706,0.784017,1.03357,2,3,0,8.87133,0.262243
-8.35794,0.837392,1.03357,1,3,0,8.84556,0.504948
-8.33925,1,1.03357,1,1,0,8.56013,0.502664
-7.87669,1,1.03357,2,3,0,8.22021,0.244583
-7.63969,0.830136,1.03357,2,3,0,9.27082,0.340865
-8.15035,0.916151,1.03357,2,3,0,8.23083,0.207571
-7.63856,0.989477,1.03357,1,3,0,8.16071,0.337125
-7.72074,0.985427,1.03357,2,3,0,7.74003,0.279736
-7.68928,1,1.03357,1,1,0,7.72012,0.290857
-7.66272,0.991887,1.03357,2,3,0,7.75792,0.303661
-7.6637,0.962262,1.03357,2,3,0,7.89565,0.364522
-8.04179,0.884806,1.03357,1,3,0,8.26759,0.220305
-7.80047,1,1.03357,1,1,0,7.99204,0.259275
-7.76513,1,1.03357,1,1,0,7.81596,0.267437
-7.70468,1,1.03357,1,1,0,7.75689,0.285058
-7.70919,0.973813,1.03357,2,3,0,7.9087,0.385789
-7.93211,0.936099,1.03357,1,1,0,7.93365,0.441841
-7.83657,0.850393,1.03357,2,3,0,8.77991,0.422027
-8.3969,0.843294,1.03357,1,1,0,8.40481,0.509613
-8.23697,1,1.03357,2,3,0,8.50002,0.489575
-8.04912,1,1.03357,1,1,0,8.27122,0.462191
-7.65702,0.991441,1.03357,1,3,0,8.09231,0.307277
-7.68946,0.987061,1.03357,1,3,0,7.74054,0.377778
-7.68946,0.959472,1.03357,1,1,0,7.79074,0.377778
-7.70499,0.995509,1.03357,1,1,0,7.71668,0.384184
-7.64063,0.998164,1.03357,1,3,0,7.71151,0.323832
-7.64063,0.829928,1.03357,1,3,0,8.28851,0.323832
-7.64952,0.997623,1.03357,1,1,0,7.64952,0.313046
-7.75601,0.968519,1.03357,1,3,0,7.81436,0.401262
-8.18486,0.878976,1.03357,1,1,0,8.1865,0.482472
-7.88959,1,1.03357,1,1,0,8.12986,0.433482
-8.05726,0.950337,1.03357,1,1,0,8.10542,0.463494
-7.67852,1,1.03357,1,3,0,7.94943,0.372674
-7.77708,0.838451,1.03357,2,3,0,8.55022,0.26455
-8.23165,0.904265,1.03357,2,3,0,8.61286,0.19913
-8.17213,1,1.03357,1,1,0,8.32399,0.205228
-7.83205,1,1.03357,1,1,0,8.0995,0.252791
-8.83499,0.747386,1.03357,1,3,0,9.53974,0.555222
-8.16771,1,1.03357,1,1,0,8.70301,0.48006
-7.63914,0.965624,1.03357,2,3,0,8.37451,0.339343
-7.67414,0.991709,1.03357,1,3,0,7.67658,0.370448
-7.87168,0.9316,1.03357,1,3,0,8.04475,0.245457
-8.28539,0.864268,1.03357,1,3,0,8.89507,0.495903
-8.14849,1,1.03357,1,1,0,8.37246,0.477311
-7.66148,1,1.03357,2,3,0,8.144,0.304411
-7.64371,0.988342,1.03357,2,3,0,7.73853,0.347753
-7.74659,0.976352,1.03357,1,3,0,7.75054,0.39843
-7.92304,0.948719,1.03357,1,1,0,7.9332,0.44011
-8.92434,0.736204,1.03357,1,1,0,8.93033,0.563344
-8.03675,1,1.03357,1,1,0,8.68027,0.460187
-7.70963,1,1.03357,1,1,0,7.9396,0.385953
-7.66225,1,1.03357,1,1,0,7.69743,0.363617
-7.71334,0.978551,1.03357,1,3,0,7.78861,0.282112
-7.66906,1,1.03357,1,1,0,7.70389,0.30012
-7.64146,0.997945,1.03357,1,3,0,7.67918,0.34443
-7.66071,0.976633,1.03357,2,3,0,7.7711,0.304881
-7.72465,0.983769,1.03357,1,1,0,7.72471,0.278526
-7.63826,0.998976,1.03357,1,3,0,7.7222,0.335131
-7.80878,0.957463,1.03357,1,3,0,7.83326,0.415426
-8.21843,0.883316,1.03357,1,1,0,8.2279,0.487085
-7.71269,1,1.03357,2,3,0,8.14414,0.282327
-7.71269,0.856724,1.03357,1,3,0,8.42532,0.282327
-7.63985,0.862732,1.03357,2,3,0,8.60108,0.341263
-7.682,0.987526,1.03357,2,3,0,7.7171,0.374363
-10.4185,0.586591,1.03357,2,3,0,10.4682,0.0891013
-10.3801,1,1.03357,1,1,0,10.8356,0.0901723
-7.71795,0.945246,1.03357,1,3,0,10.4623,0.280617
-7.64747,0.957258,1.03357,2,3,0,8.01933,0.352053
-7.64747,0.786007,1.03357,1,3,0,8.40671,0.352053
-8.2743,0.813277,1.03357,2,3,0,8.80531,0.494475
-7.96231,0.888023,1.03357,1,3,0,9.01487,0.231051
-7.90508,1,1.03357,2,3,0,7.99981,0.239818
-7.90508,0.698736,1.03357,1,3,0,9.69824,0.239818
-7.77117,0.744572,1.03357,2,3,0,10.1001,0.26596
-7.85323,0.980857,1.03357,1,1,0,7.87021,0.248774
-8.20748,0.879453,1.03357,1,3,0,8.76036,0.485595
-8.39086,0.945209,1.03357,1,1,0,8.53061,0.508898
-10.9196,0.471724,1.03357,1,1,0,10.9331,0.693268
-8.31584,1,1.03357,2,3,0,10.5091,0.191157
-7.92542,0.938965,1.03357,2,3,0,9.04862,0.440567
-7.92542,0.750933,1.03357,1,3,0,9.28979,0.440567
-8.12777,0.834749,1.03357,1,3,0,8.875,0.210068
-7.76664,0.949448,1.03357,1,3,0,8.47603,0.404329
-8.75503,0.849177,1.03357,2,3,0,8.76658,0.158089
-8.75503,0.878437,1.03357,1,1,0,9.53546,0.158089
-7.65901,0.999845,1.03357,1,3,0,8.69339,0.30596
-7.71064,0.981345,1.03357,1,3,0,7.77296,0.386329
-7.93336,0.936129,1.03357,1,1,0,7.93506,0.442077
-7.99545,0.981305,1.03357,1,1,0,8.07148,0.453267
-8.03049,0.989372,1.03357,1,1,0,8.13002,0.459161
-10.6741,0.6282,1.03357,2,7,0,10.6777,0.0823621
-9.2488,1,1.03357,1,1,0,10.5118,0.131222
-8.79857,1,1.03357,1,1,0,9.29008,0.155374
-7.88631,0.974723,1.03357,2,3,0,9.12038,0.242933
-7.66863,0.981043,1.03357,1,3,0,7.98548,0.367443
-8.78231,0.693449,1.03357,1,3,0,9.39242,0.156379
-9.35682,0.91707,1.03357,1,1,0,9.43949,0.126287
-8.86729,1,1.03357,1,1,0,9.39402,0.151245
-8.02271,0.982467,1.03357,1,3,0,8.70369,0.222758
-7.9468,1,1.03357,1,1,0,8.06101,0.23333
-7.67129,0.977682,1.03357,1,3,0,8.06114,0.368924
-7.73105,0.956893,1.03357,2,3,0,7.91375,0.393482
-7.64272,1,1.03357,1,3,0,7.70972,0.346403
-7.66313,0.977328,1.03357,2,3,0,7.76893,0.30342
-7.65196,0.933703,1.03357,2,3,0,8.05908,0.356178
-8.76994,0.749363,1.03357,2,3,0,9.29245,0.15715
-7.65305,0.954057,1.03357,1,3,0,8.95535,0.357072
-7.63876,1,1.03357,1,3,0,7.6499,0.338024
-7.63818,1,1.03357,2,3,0,7.63876,0.332845
-8.15085,0.872093,1.03357,1,3,0,8.28799,0.207516
-8.05197,1,1.03357,1,1,0,8.20115,0.219025
-9.20322,0.92009,1.03357,2,3,0,9.22775,0.586828
-8.6653,1,1.03357,2,3,0,9.26403,0.538827
-7.89147,1,1.03357,1,1,0,8.43739,0.433864
-10.7591,0.551556,1.03357,2,3,0,10.7594,0.0802643
-7.63939,0.913912,1.03357,2,3,0,12.2971,0.326635
-7.63939,0.729761,1.03357,1,3,0,8.81024,0.326635
-8.26325,0.849344,1.03357,1,3,0,8.37521,0.49304
-7.64777,0.990955,1.03357,2,3,0,8.33371,0.314658
-7.94665,0.933442,1.03357,1,3,0,7.97996,0.233352
-7.67862,0.975681,1.03357,1,3,0,8.07795,0.372726
-7.67862,0.650803,1.03357,1,3,0,9.27275,0.372726
-7.78333,0.934239,1.03357,2,3,0,8.04635,0.408908
-7.80908,0.992359,1.03357,1,1,0,7.84637,0.415501
-9.02261,0.812295,1.03357,2,3,0,9.02973,0.142549
-8.30026,1,1.03357,2,3,0,8.91018,0.19258
-7.9543,1,1.03357,1,1,0,8.24264,0.232219
-7.99067,0.99212,1.03357,1,1,0,8.0564,0.227049
-8.23608,0.950408,1.03357,1,1,0,8.26795,0.198692
-7.80053,0.897444,1.03357,2,3,0,9.28794,0.413368
-7.95793,0.984585,1.03357,2,3,0,7.98281,0.44663
-7.71716,1,1.03357,1,1,0,7.88837,0.38871
-9.49634,0.648434,1.03357,1,3,0,9.55437,0.609015
-8.96813,1,1.03357,1,1,0,9.65033,0.56721
-8.29618,1,1.03357,1,1,0,8.8678,0.497279
-8.08588,0.838691,1.03357,1,3,0,9.29033,0.214901
-7.89812,1,1.03357,1,1,0,8.07,0.240958
-7.69803,0.973533,1.03357,1,3,0,8.06132,0.381413
-7.64725,1,1.03357,1,3,0,7.68373,0.35183
-8.01714,0.914022,1.03357,1,3,0,8.03919,0.456947
-8.02397,0.997918,1.03357,1,1,0,8.13536,0.458084
-8.21939,0.941906,1.03357,1,1,0,8.3028,0.487215
-7.86494,1,1.03357,1,1,0,8.13574,0.42832
-10.8824,0.482741,1.03357,1,3,0,10.9388,0.691429
-8.26923,1,1.03357,2,3,0,10.1036,0.493819
-8.37059,0.728291,1.03357,1,3,0,9.81459,0.186326
-8.57085,0.964477,1.03357,1,1,0,8.67529,0.17055
-9.01343,0.930097,1.03357,1,1,0,9.0955,0.14304
-8.28709,1,1.03357,2,3,0,8.89842,0.193801
-7.7645,0.977247,1.03357,2,3,0,8.52446,0.267594
-7.74145,0.95518,1.03357,2,3,0,8.11685,0.396834
-8.67372,0.566567,1.03357,2,3,0,10.3117,0.163384
-9.82204,0.842443,1.03357,1,1,0,9.82881,0.107814
-9.25294,1,1.03357,2,3,0,9.88332,0.131028
-10.8701,0.822985,1.03357,1,1,0,10.8726,0.0776208
-10.8701,0.956409,1.03357,1,1,0,11.6532,0.0776208
-9.44023,1,1.03357,2,3,0,10.7237,0.122661
-9.06411,1,1.03357,1,1,0,9.54783,0.14036
-8.2709,0.866997,1.03357,1,3,0,10.6396,0.494035
-8.11841,0.825193,1.03357,1,3,0,9.32351,0.211124
-8.34648,0.955992,1.03357,1,1,0,8.40245,0.188422
-8.726,0.934645,1.03357,1,1,0,8.78941,0.159945
-8.08544,1,1.03357,1,1,0,8.60791,0.214952
-7.79425,1,1.03357,2,3,0,8.02133,0.260633
-7.69573,1,1.03357,1,1,0,7.77188,0.28833
-7.70756,0.9863,1.03357,1,3,0,7.8236,0.385171
-7.70756,0.91592,1.03357,1,3,0,7.98921,0.385171
-7.88929,0.879789,1.03357,2,3,0,8.40972,0.242429
-7.7089,1,1.03357,1,1,0,7.84584,0.2836
-7.65511,1,1.03357,2,3,0,7.69502,0.308616
-7.69367,0.836503,1.03357,2,3,0,8.70991,0.289117
-7.73464,0.98983,1.03357,1,1,0,7.74153,0.275564
-7.64893,1,1.03357,2,3,0,7.7161,0.353491
-7.69135,0.869912,1.03357,2,3,0,8.35874,0.290028
-8.97015,0.814102,1.03357,2,3,0,9.34722,0.567387
-7.98967,1,1.03357,2,3,0,8.75259,0.227187
-7.76089,1,1.03357,2,3,0,7.9384,0.268498
-7.78377,0.998175,1.03357,2,3,0,7.80933,0.262994
-8.51462,0.88176,1.03357,1,3,0,8.53592,0.174714
-8.07872,1,1.03357,1,1,0,8.44929,0.215754
-8.43305,0.932447,1.03357,1,1,0,8.46275,0.18111
-8.51827,0.984797,1.03357,1,1,0,8.66352,0.174438
-7.66519,1,1.03357,1,3,0,8.43494,0.302234
-8.04176,0.922432,1.03357,1,3,0,8.06895,0.220309
-8.08339,0.991317,1.03357,1,1,0,8.16616,0.215196
-9.62262,0.655242,1.03357,1,3,0,11.0323,0.617922
-9.38711,1,1.03357,2,3,0,10.0359,0.601009
-7.86403,1,1.03357,2,3,0,9.20898,0.246812
-8.81385,0.922549,1.03357,2,3,0,8.87307,0.553252
-8.7721,1,1.03357,1,1,0,9.13715,0.549303
-7.71296,1,1.03357,1,3,0,8.47332,0.387189
-7.70081,0.958876,1.03357,2,3,0,7.94425,0.382538
-7.81519,0.966935,1.03357,1,1,0,7.81989,0.416993
-8.18623,0.893693,1.03357,1,1,0,8.19878,0.482663
-8.02219,1,1.03357,1,1,0,8.22319,0.457789
-7.93177,1,1.03357,1,1,0,8.06573,0.441777
-8.11312,0.743322,1.03357,2,3,0,9.43713,0.472112
-8.32232,0.937795,1.03357,1,1,0,8.43013,0.500569
-7.75131,1,1.03357,2,3,0,8.15037,0.399862
-7.86242,0.967461,1.03357,1,1,0,7.87915,0.427776
-7.85481,1,1.03357,1,1,0,7.92214,0.426119
-7.63818,1,1.03357,1,3,0,7.83023,0.332703
-7.67021,0.991862,1.03357,1,3,0,7.67627,0.299522
-8.06516,0.919987,1.03357,1,3,0,8.09127,0.217396
-7.64819,1,1.03357,1,3,0,8.01397,0.314261
-7.63847,0.973182,1.03357,2,3,0,7.80802,0.33
-7.63983,0.99346,1.03357,2,3,0,7.67464,0.341203
-7.66199,0.881884,1.03357,2,3,0,8.29653,0.304099
-7.90868,0.930021,1.03357,1,3,0,8.03372,0.437314
-8.84129,0.664367,1.03357,1,3,0,10.1031,0.152786
-10.3289,0.813739,1.03357,1,1,0,10.3292,0.0916262
-9.45296,1,1.03357,1,1,0,10.3154,0.12212
-9.31605,1,1.03357,1,1,0,9.69782,0.128117
-9.04282,1,1.03357,1,1,0,9.46232,0.141476
-8.63662,1,1.03357,1,1,0,9.0756,0.165905
-8.18949,1,1.03357,1,1,0,8.58487,0.203405
-8.6842,0.970638,1.03357,2,3,0,8.71033,0.162685
-8.37607,1,1.03357,1,1,0,8.71087,0.185857
-7.64149,1,1.03357,2,3,0,8.27136,0.344474
-7.64009,1,1.03357,1,1,0,7.64139,0.341803
-7.69304,0.984691,1.03357,1,3,0,7.71531,0.289365
-7.71442,0.994648,1.03357,1,1,0,7.7242,0.281757
# 
#  Elapsed Time: 0.003 seconds (Warm-up)
#                0.02 seconds (Sampling)
#                0.023 seconds (Total)
# 
