# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 0
# model = m7x469s_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 2
# data
#   file = /Users/rob/.julia/dev/StatisticalRethinkingStan/tmp/m7.9s_data_2.R
# init = 2 (Default)
# random
#   seed = 2924501525 (Default)
# output
#   file = /Users/rob/.julia/dev/StatisticalRethinkingStan/tmp/m7.9s_chain_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4
# stanc_version = stanc3 c83c399
# stancflags = --warn-pedantic --O
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b.1,b.2,sigma,mu.1,mu.2,mu.3,mu.4,mu.5,mu.6,mu.7,mu.8,mu.9,mu.10,mu.11,mu.12,mu.13,mu.14,mu.15,mu.16,mu.17,mu.18,mu.19,mu.20,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20
# Adaptation terminated
# Step size = 0.600789
# Diagonal elements of inverse mass matrix:
# 0.0641349, 0.0737274, 0.0704722, 0.0298993
-14.9795,0.925431,0.600789,3,7,0,16.0829,-0.828006,-0.0696136,-0.453966,1.25257,-0.451062,-0.643895,-1.22794,-0.516087,-0.872543,-0.712354,-0.90191,-1.58606,-0.477399,0.0697143,-0.545277,-0.818067,-1.69644,-0.628271,-0.685741,-1.19446,-0.428138,-1.27768,-1.51628,-0.515905,-1.14518,-3.5195,-1.57083,-1.20107,-1.14797,-2.28798,-1.91341,-1.21637,-1.48731,-1.16399,-2.04096,-1.70015,-1.15736,-1.33027,-1.16061,-2.33158,-1.92696,-1.31553,-1.32232,-1.3905
-16.1251,0.856574,0.600789,3,7,0,19.2802,0.148395,0.463025,-0.126153,1.71291,0.0262651,0.318833,-0.929114,0.234904,0.400007,0.910551,0.387475,-0.355938,0.459547,0.193068,0.00393317,0.639427,-0.425062,0.0565448,0.3918,0.690996,-0.991453,-0.264293,-0.453729,0.278802,-1.48722,-1.98944,-1.58266,-1.69187,-1.78274,-1.4697,-1.46903,-1.55402,-2.12162,-1.45985,-2.3021,-1.46031,-1.82794,-1.45821,-1.5803,-1.45747,-2.23071,-1.47049,-1.47402,-1.45835
-13.8125,0.969921,0.600789,3,7,0,18.5862,-0.203913,-0.343332,-0.343952,0.908723,0.218358,-0.136274,0.0752295,0.0325183,-0.396689,-0.556064,-0.416305,-0.601339,-0.0670229,0.599626,0.144656,-0.490526,-0.661815,0.0361871,-0.21894,-0.869776,0.852657,-0.371282,-0.477883,0.00624163,-1.05022,-3.81404,-0.836142,-1.39442,-1.03085,-2.65269,-1.51394,-0.979855,-2.09291,-0.870805,-4.21692,-1.42066,-1.75176,-0.829252,-0.857927,-2.38418,-0.872919,-0.841353,-0.874376,-0.900429
-13.3355,1,0.600789,3,7,0,14.5619,-0.1602,0.504776,-0.243382,1.31349,-0.213083,0.0725501,-1.46064,0.00683565,0.112598,0.722211,0.0919404,-0.896651,0.267953,0.0909367,-0.259268,0.393855,-0.999042,-0.218718,0.145185,0.367564,-1.35168,-0.724637,-0.990933,0.0562097,-1.2011,-2.36678,-1.75141,-1.45076,-1.53904,-1.25294,-1.28245,-1.20481,-2.11303,-1.20674,-2.30899,-1.19506,-1.42696,-1.22808,-1.29719,-1.23093,-2.98969,-1.20105,-1.20596,-1.21896
-12.7366,0.975348,0.600789,3,7,0,14.4298,0.00666146,-0.141383,-0.345908,0.910512,0.33543,0.125104,-0.121102,0.244366,-0.0756206,-0.0389077,-0.0971965,-0.517166,0.234672,0.728202,0.262937,-0.0751855,-0.594238,0.185839,0.0777271,-0.390581,0.540446,-0.283285,-0.442541,0.236474,-1.14603,-3.14475,-0.826714,-1.66941,-1.32097,-1.72445,-1.16349,-1.03712,-2.67176,-0.926032,-4.55177,-1.02667,-1.85377,-0.82669,-0.998509,-1.59044,-1.04137,-0.866286,-0.889287,-0.834895
-11.5394,1,0.600789,2,3,0,12.8054,-0.131787,-0.0336406,-0.349796,1.07086,0.149254,0.0150212,-0.480018,0.10855,-0.15516,-0.012407,-0.177969,-0.728065,0.147227,0.551445,0.0768175,-0.103886,-0.814717,0.0160056,-0.0137148,-0.387431,0.124459,-0.490207,-0.679161,0.110508,-1.11604,-2.85788,-1.0604,-1.46564,-1.28569,-1.60961,-1.28757,-1.05098,-2.19228,-1.01089,-3.29319,-1.14788,-1.50112,-0.993671,-1.0736,-1.53754,-1.43632,-0.988673,-0.990879,-1.01527
-12.2578,0.879445,0.600789,2,3,0,13.2767,-0.214337,-0.0776849,-0.0777634,1.06417,-0.118837,-0.199059,-0.151103,-0.160882,-0.257955,-0.294047,-0.262389,-0.304153,-0.183415,-0.03264,-0.135501,-0.279199,-0.317821,-0.160034,-0.21776,-0.364963,0.0247009,-0.25214,-0.276226,-0.166829,-1.01455,-3.28696,-0.98398,-1.24829,-1.21277,-1.94329,-1.35009,-1.26782,-1.76412,-1.03582,-2.90475,-1.25113,-2.08662,-1.01982,-1.00669,-1.51615,-1.52949,-1.01883,-1.08815,-1.10523
-12.1811,0.972813,0.600789,2,3,0,13.0371,-0.0133206,-0.11652,-0.233808,1.07693,0.218759,0.0615562,-0.0576974,0.147357,-0.0804055,-0.0758358,-0.0947993,-0.35463,0.131513,0.483283,0.169591,-0.0898548,-0.405055,0.114191,0.0258577,-0.309823,0.401823,-0.196803,-0.299099,0.140118,-1.15489,-2.76032,-0.993126,-1.50161,-1.34371,-1.67533,-1.23333,-1.23901,-2.16197,-1.00465,-3.46058,-1.14448,-1.95676,-0.993256,-1.09413,-1.46444,-1.22743,-1.04512,-1.08806,-1.01453
-12.2865,0.934024,0.600789,2,3,0,13.5816,-0.0967113,-0.108687,-0.339396,1.22424,0.211742,0.0269282,-0.282239,0.136507,-0.161008,-0.0959694,-0.182449,-0.628962,0.140314,0.598494,0.140853,-0.146616,-0.706977,0.0699183,-0.01429,-0.446351,0.349135,-0.399114,-0.563039,0.131494,-1.24364,-2.53599,-1.13617,-1.50697,-1.34627,-1.66626,-1.35342,-1.19844,-2.03549,-1.14726,-2.98509,-1.26196,-1.59622,-1.12271,-1.18704,-1.5875,-1.32947,-1.12829,-1.13535,-1.13919
-12.3365,0.824843,0.600789,3,7,0,16.4455,-0.0352568,0.317764,-0.012975,1.05101,-0.174877,0.0490706,-0.687274,-0.0264548,0.138463,0.451962,0.134725,-0.251597,0.116436,-0.145353,-0.175018,0.288691,-0.280238,-0.127227,0.103951,0.381451,-0.853069,-0.238838,-0.327279,0.00261595,-0.990413,-2.84715,-1.14069,-1.34542,-1.53724,-1.21004,-1.08969,-1.30219,-2.1736,-1.06642,-2.86681,-0.989444,-2.1565,-1.00005,-1.11181,-1.02554,-2.76519,-1.01093,-1.05683,-1.02759
-11.6489,0.901083,0.600789,3,7,0,13.7235,-0.101488,-0.00278224,-0.402295,0.948017,0.204844,0.0762329,-0.57392,0.174907,-0.108718,0.0901513,-0.135276,-0.80912,0.235312,0.669043,0.121823,-0.0330524,-0.91164,0.0575172,0.0494812,-0.347529,0.100096,-0.53512,-0.761599,0.180423,-1.06502,-3.11319,-1.00636,-1.55554,-1.2901,-1.52899,-1.21016,-0.915903,-2.57016,-0.933608,-3.92389,-1.0253,-1.4092,-0.86898,-1.00903,-1.51852,-1.46619,-0.865602,-0.865582,-0.884167
-11.6811,0.999631,0.600789,3,7,0,11.7949,-0.140702,-0.0577682,-0.40587,0.964983,0.194204,0.0250084,-0.507224,0.13817,-0.178074,-0.0305373,-0.20437,-0.821161,0.17474,0.660011,0.110006,-0.127291,-0.920211,0.0365063,-0.0116197,-0.462356,0.205209,-0.545404,-0.759866,0.138738,-1.06902,-3.16457,-0.985545,-1.50602,-1.23056,-1.67296,-1.27685,-0.928074,-2.41659,-0.945625,-3.80536,-1.09647,-1.39893,-0.888606,-0.990448,-1.65417,-1.35164,-0.883294,-0.883334,-0.910377
-17.0154,0.578922,0.600789,2,7,0,19.108,-0.13448,-0.0906912,-1.21137,1.38751,0.826645,0.380309,-1.39213,0.697815,-0.201297,0.318,-0.280521,-2.21514,0.843202,2.22064,0.576,-0.0117305,-2.51729,0.369453,0.285321,-0.985312,0.685988,-1.39111,-2.05206,0.706942,-1.63338,-2.00226,-1.69987,-1.94206,-1.40486,-1.4404,-1.47218,-1.56368,-2.69089,-2.18535,-3.28087,-1.31521,-1.34536,-1.26061,-1.39008,-2.01582,-1.29978,-1.43268,-1.67431,-1.27712
-15.6053,1,0.600789,2,3,0,18.1921,-0.297254,-0.206056,-0.878716,1.54685,0.465913,0.041486,-0.928532,0.306536,-0.422488,-0.181311,-0.478685,-1.72115,0.3498,1.47069,0.282978,-0.350197,-1.92914,0.111145,-0.0520174,-1.10184,0.661678,-1.12513,-1.56877,0.300406,-1.50965,-2.22883,-1.50888,-1.67921,-1.42064,-1.74364,-1.62219,-1.43322,-2.08192,-1.63218,-2.66724,-1.5072,-1.35533,-1.35529,-1.38966,-2.06085,-1.4028,-1.42565,-1.48897,-1.35598
-13.5682,0.962287,0.600789,2,7,0,16.3131,-0.390608,0.177426,-0.612688,1.33346,-0.00951373,-0.0750224,-1.47405,0.0302728,-0.302198,0.176184,-0.344292,-1.57892,0.202821,0.705768,-0.134504,-0.102496,-1.74953,-0.203941,-0.0839058,-0.522626,-0.554721,-1.15938,-1.55068,0.0551866,-1.24827,-2.52018,-1.76039,-1.47076,-1.33677,-1.49129,-1.48569,-1.26856,-2.03661,-1.24872,-2.43301,-1.30974,-1.2131,-1.23921,-1.24614,-1.65206,-2.01352,-1.31309,-1.37873,-1.23342
-14.2906,0.970312,0.600789,2,7,0,15.1171,-0.546742,0.299871,-0.493011,1.37915,-0.313979,-0.253954,-1.73329,-0.208128,-0.389624,0.147094,-0.42492,-1.59859,0.000378041,0.268779,-0.413301,-0.155885,-1.7484,-0.444528,-0.233551,-0.44309,-1.08622,-1.25906,-1.61402,-0.1738,-1.24208,-2.68002,-1.96692,-1.38073,-1.33273,-1.52204,-1.54514,-1.30317,-1.84415,-1.24107,-2.10114,-1.35446,-1.24646,-1.32899,-1.25369,-1.60577,-2.54223,-1.37469,-1.42832,-1.31624
-14.9394,0.931398,0.600789,3,7,0,18.2942,-0.00752767,-0.018073,-0.850707,1.46085,0.645986,0.365273,-0.982127,0.576952,-0.0294864,0.379271,-0.0855364,-1.49649,0.69928,1.62704,0.470329,0.12485,-1.71231,0.332434,0.306565,-0.544099,0.450361,-0.917229,-1.39304,0.587508,-1.55133,-1.99185,-1.49252,-1.83621,-1.51065,-1.44899,-1.42532,-1.33296,-2.44682,-1.69864,-2.99728,-1.33142,-1.30622,-1.307,-1.43504,-1.68179,-1.40911,-1.33054,-1.38933,-1.30973
-14.2703,0.981043,0.600789,3,7,0,17.3343,-0.0261408,0.722061,-0.0796182,1.16864,-0.30539,0.187712,-1.5673,0.028305,0.367895,1.10538,0.35609,-0.606133,0.36068,-0.180437,-0.316054,0.718853,-0.684018,-0.215416,0.309144,0.890554,-1.86025,-0.54299,-0.772268,0.095082,-1.07765,-2.39435,-1.89464,-1.41716,-1.74218,-1.07694,-1.10679,-1.16771,-2.36296,-1.16621,-2.40583,-1.09187,-1.61626,-1.11999,-1.29043,-1.08355,-4.3684,-1.07478,-1.07479,-1.10113
-11.5178,0.791367,0.600789,2,3,0,17.0828,-0.179582,0.216489,-0.314092,1.08625,-0.0432591,0.0132416,-0.986494,0.0361361,-0.065559,0.300961,-0.0882759,-0.865192,0.180256,0.329174,-0.106333,0.0951845,-0.962663,-0.122236,0.0307025,-0.0795532,-0.589267,-0.648569,-0.881209,0.0603189,-1.05378,-2.82263,-1.35695,-1.4044,-1.35778,-1.33073,-1.23374,-1.02706,-2.21964,-1.00171,-2.89984,-1.07208,-1.37411,-1.02992,-1.10302,-1.28341,-2.26759,-1.00628,-1.00705,-1.04058
-13.3548,0.852534,0.600789,2,3,0,13.7126,-0.127257,-0.0646245,-0.411261,1.41861,0.21496,0.0391482,-0.48645,0.15532,-0.168459,-0.0248448,-0.195049,-0.813048,0.189676,0.686676,0.129596,-0.119832,-0.912928,0.0541644,0.000965646,-0.461319,0.239039,-0.533703,-0.74946,0.155343,-1.36073,-2.30976,-1.31153,-1.56601,-1.43317,-1.63058,-1.44678,-1.29052,-1.99069,-1.30215,-2.6435,-1.36494,-1.51077,-1.27028,-1.32103,-1.6247,-1.46991,-1.26865,-1.26871,-1.27936
-11.7072,0.953151,0.600789,3,7,0,15.2544,-0.276172,0.128694,-0.401628,0.943597,-0.0321846,-0.0662375,-1.01121,-0.000281912,-0.211439,0.114117,-0.239145,-1.06267,0.118319,0.437263,-0.114019,-0.0747713,-1.1755,-0.157593,-0.0698884,-0.346164,-0.415877,-0.787506,-1.04717,0.0171755,-0.934368,-3.46264,-1.35747,-1.35546,-1.19456,-1.50148,-1.30659,-0.862137,-2.35918,-0.868697,-3.35813,-1.04821,-1.15578,-0.909277,-0.945621,-1.51832,-2.21879,-0.894092,-0.904478,-0.928168
-12.1761,0.834369,0.600789,3,7,0,14.5697,0.0276531,0.0909018,-0.146422,1.17185,0.0959168,0.115065,-0.328436,0.128219,0.0753242,0.236506,0.0648249,-0.285862,0.190961,0.269078,0.0664333,0.1456,-0.330501,0.0574477,0.121448,0.0608974,-0.137346,-0.185,-0.290894,0.138582,-1.16489,-2.49224,-1.10168,-1.49203,-1.48478,-1.40313,-1.20295,-1.32479,-2.13732,-1.07844,-2.98566,-1.12398,-1.97463,-1.07976,-1.19992,-1.24339,-1.67081,-1.12453,-1.16059,-1.09591
-12.2349,0.90942,0.600789,2,3,0,14.323,-0.216413,0.229299,0.0121165,1.06104,-0.333449,-0.165088,-0.66139,-0.224819,-0.0907521,0.124708,-0.0920296,-0.334653,-0.125,-0.336936,-0.32912,0.0135442,-0.349835,-0.291223,-0.124084,0.0972223,-0.816927,-0.340077,-0.391766,-0.20415,-0.979811,-3.2292,-1.13308,-1.20456,-1.33119,-1.47482,-1.22389,-1.24515,-1.83642,-1.16945,-2.57085,-1.0845,-2.04566,-1.05924,-1.02781,-1.15932,-2.67752,-0.996714,-1.04124,-1.12121
-11.8781,1,0.600789,3,7,0,12.4154,-0.0786758,0.0719074,-0.534905,1.07385,0.293073,0.176323,-0.858306,0.288802,-0.0469108,0.290557,-0.0829085,-1.0656,0.402644,0.913749,0.183289,0.0888501,-1.20794,0.109647,0.154013,-0.304812,-0.00671928,-0.700346,-1.02078,0.303009,-1.19483,-2.57182,-1.25906,-1.64357,-1.36954,-1.33488,-1.22421,-0.99104,-2.58485,-1.14341,-3.50039,-1.06449,-1.19796,-0.990487,-1.15278,-1.45975,-1.5595,-1.00074,-1.01777,-0.991764
-13.968,0.860141,0.600789,2,3,0,14.1838,0.0650329,-0.0711926,-0.786274,1.0283,0.694678,0.396124,-0.726589,0.605263,0.0149172,0.340073,-0.0363937,-1.27798,0.694165,1.59893,0.53189,0.132229,-1.47311,0.395891,0.332307,-0.503693,0.62955,-0.743266,-1.16913,0.610066,-1.50721,-2.29754,-1.15018,-2.07413,-1.41705,-1.28216,-1.17077,-0.960194,-3.25482,-1.72113,-4.53507,-1.01178,-1.03308,-0.978788,-1.24244,-1.67337,-1.06964,-0.965558,-1.02272,-0.975631
-13.8929,0.993601,0.600789,2,7,0,14.5318,0.103663,0.00865246,-0.79454,1.11588,0.702021,0.458163,-0.85774,0.649544,0.0971275,0.503565,0.0445468,-1.30254,0.775117,1.61947,0.538165,0.253145,-1.50614,0.41338,0.407809,-0.363371,0.465106,-0.761206,-1.21212,0.661724,-1.51088,-2.09291,-1.27722,-2.04156,-1.49643,-1.21349,-1.17663,-1.04347,-3.13475,-1.70737,-4.08955,-1.05361,-1.09092,-1.05948,-1.32983,-1.51376,-1.21102,-1.04747,-1.10759,-1.06433
-13.5205,1,0.600789,3,7,0,14.5098,0.166152,-0.12173,-0.645365,1.12803,0.712728,0.422256,-0.356797,0.609589,0.090377,0.29611,0.0488352,-0.897642,0.654492,1.45203,0.578609,0.157236,-1.05276,0.457052,0.358776,-0.385215,0.793652,-0.459536,-0.792922,0.607778,-1.52064,-2.12738,-1.07154,-1.98143,-1.49153,-1.34791,-1.18225,-1.05713,-2.88905,-1.54359,-4.12318,-1.08634,-1.32159,-1.07992,-1.30177,-1.53325,-1.08632,-1.04224,-1.03965,-1.06289
-13.0607,0.953696,0.600789,2,3,0,14.7163,0.224678,0.126699,-0.483704,1.0166,0.531835,0.470519,-0.603882,0.556959,0.287155,0.651905,0.254044,-0.705325,0.687251,1.09592,0.433051,0.438597,-0.838956,0.376134,0.46116,0.102583,0.129802,-0.374273,-0.679779,0.575412,-1.35004,-2.19837,-1.07287,-2.01774,-1.71503,-1.07144,-1.01193,-1.01461,-3.28204,-1.22721,-4.34795,-0.937397,-1.48025,-0.963307,-1.34445,-1.12942,-1.42829,-0.949392,-0.939214,-0.957164
-15.4878,0.802911,0.600789,3,7,0,17.7928,0.0526044,-0.199987,-0.924597,1.44081,0.847704,0.413192,-0.645347,0.687914,-0.0699595,0.200067,-0.129243,-1.45589,0.740899,1.90571,0.655351,0.0139298,-1.67608,0.477186,0.317757,-0.771507,1.01797,-0.828538,-1.29964,0.682993,-1.65546,-1.95831,-1.36364,-1.92146,-1.48462,-1.51646,-1.43106,-1.31297,-2.50999,-1.89031,-3.27933,-1.34171,-1.29624,-1.31219,-1.42922,-1.83139,-1.28768,-1.3036,-1.35208,-1.30876
-15.2297,0.954474,0.600789,2,7,0,17.4456,0.308984,0.0702456,-0.822159,1.30611,0.899312,0.690962,-0.808631,0.873818,0.335764,0.815546,0.2808,-1.18341,1.03093,1.85146,0.73025,0.525704,-1.39898,0.610743,0.649607,-0.0924008,0.524036,-0.62251,-1.10474,0.891993,-1.67619,-1.75658,-1.34553,-2.14894,-1.69517,-1.22539,-1.22632,-1.18757,-3.08595,-1.87404,-3.74196,-1.18614,-1.25961,-1.25206,-1.54578,-1.38705,-1.29689,-1.18778,-1.21912,-1.26791
-12.5012,0.98048,0.600789,2,7,0,15.1468,0.0708393,-0.0176465,-0.483168,1.19857,0.445482,0.28075,-0.467907,0.402803,0.0543278,0.279355,0.0225605,-0.770338,0.469008,1.00234,0.345656,0.138553,-0.892327,0.266179,0.246112,-0.243774,0.350046,-0.441432,-0.709789,0.408128,-1.34531,-2.23462,-1.15494,-1.72648,-1.47407,-1.38376,-1.23786,-1.14021,-2.47025,-1.26245,-3.39616,-1.14625,-1.4536,-1.10597,-1.27279,-1.43407,-1.31679,-1.10375,-1.10127,-1.10077
-14.418,0.872412,0.600789,3,7,0,16.098,-0.549059,-0.345247,-0.490308,1.37248,-0.0149185,-0.416987,-0.439982,-0.212073,-0.744959,-0.832856,-0.774229,-1.20337,-0.290039,0.535185,-0.118831,-0.811688,-1.30108,-0.250836,-0.509544,-1.30564,0.583188,-0.873647,-1.06241,-0.236425,-1.27369,-2.89879,-1.27173,-1.37572,-1.25051,-2.31331,-1.7753,-1.23787,-1.63392,-1.24793,-2.41056,-1.6942,-1.33082,-1.27527,-1.23625,-2.3418,-1.3176,-1.26434,-1.25848,-1.33103
-11.3913,0.973278,0.600789,2,7,0,14.3294,-0.145665,0.0605484,-0.240032,1.00454,0.00785101,-0.0242444,-0.552172,0.0192262,-0.115934,0.0628238,-0.132343,-0.605753,0.0828515,0.287666,-0.0411877,-0.0418632,-0.67188,-0.0697969,-0.0292963,-0.209358,-0.186718,-0.441501,-0.592511,0.0281721,-1.00346,-3.13042,-1.03827,-1.37819,-1.29536,-1.54429,-1.2281,-1.04943,-2.18869,-0.923965,-3.28173,-1.07046,-1.67101,-0.944449,-1.01468,-1.36614,-1.7945,-0.928708,-0.938823,-0.979127
-12.4353,0.833412,0.600789,2,3,0,13.4493,-0.164302,0.247531,0.0485738,1.10631,-0.317555,-0.124636,-0.602484,-0.197762,-0.0281457,0.186662,-0.0271794,-0.229359,-0.095444,-0.362286,-0.305558,0.0776531,-0.236684,-0.259013,-0.0780551,0.195651,-0.82971,-0.259393,-0.295147,-0.175958,-1.02235,-3.01679,-1.13544,-1.24427,-1.39187,-1.42483,-1.20828,-1.33675,-1.84333,-1.20975,-2.52163,-1.09381,-2.15043,-1.0837,-1.07905,-1.13918,-2.60357,-1.05313,-1.11152,-1.13878
-14.1712,0.907946,0.600789,2,3,0,14.7149,0.0078738,0.690064,-0.115412,1.26025,-0.229186,0.229688,-1.51172,0.0869231,0.38389,1.1084,0.37001,-0.615749,0.410594,-0.0643851,-0.24749,0.726818,-0.700226,-0.157555,0.343172,0.86026,-1.72596,-0.528619,-0.769944,0.151305,-1.15879,-2.23533,-1.80385,-1.48144,-1.73783,-1.15196,-1.17524,-1.22714,-2.31769,-1.19659,-2.37862,-1.16605,-1.60354,-1.17737,-1.3525,-1.15512,-3.73451,-1.15033,-1.15025,-1.1644
-15.4954,0.914065,0.600789,3,7,0,16.9366,-0.494168,0.0912794,-0.926245,1.12475,0.165187,-0.0608284,-1.7776,0.142171,-0.457353,0.094899,-0.519385,-2.1829,0.324562,1.23843,-0.0251821,-0.237722,-2.42672,-0.157915,-0.10529,-0.930149,-0.283375,-1.55083,-2.09721,0.16375,-1.16006,-2.85847,-2.18783,-1.49829,-1.14541,-1.50373,-1.57859,-1.4915,-2.37413,-1.3704,-2.94531,-1.25324,-1.14608,-1.07064,-1.08577,-2.13349,-1.83629,-1.4369,-1.73424,-1.05224
-15.7111,0.997576,0.600789,3,7,0,16.7442,0.163139,0.13752,0.278493,1.00872,-0.112699,0.0736379,0.218538,-0.0282468,0.24235,0.235682,0.259507,0.570451,-0.00993734,-0.427837,-0.0541443,0.253016,0.630614,0.0116442,0.115937,0.514613,-0.328057,0.382445,0.504615,-0.0197397,-0.966483,-2.91801,-0.968766,-1.33499,-1.66457,-1.36783,-1.00322,-2.3152,-2.0409,-1.20192,-3.23869,-0.958278,-4.07494,-0.935213,-1.08968,-0.951667,-1.98544,-1.34968,-1.72413,-0.999725
-15.785,0.998214,0.600789,3,7,0,18.6091,-0.464918,0.146762,-0.850171,0.968726,0.110661,-0.0515969,-1.76911,0.119135,-0.39666,0.17108,-0.454168,-2.05329,0.314472,1.09864,-0.0635703,-0.165785,-2.28211,-0.175521,-0.0813621,-0.780953,-0.434767,-1.47236,-1.98995,0.144666,-1.02282,-3.32223,-2.42384,-1.48344,-1.06989,-1.43185,-1.53882,-1.3613,-2.67066,-1.21078,-3.37126,-1.12533,-0.96489,-0.938862,-0.962885,-2.11297,-2.20703,-1.34605,-1.68202,-0.912639
-13.8797,1,0.600789,3,7,0,16.891,0.0070665,0.175014,-0.250563,1.49247,0.114729,0.161461,-0.64127,0.179152,0.0992924,0.393913,0.0811493,-0.541278,0.295147,0.411939,0.0644312,0.228599,-0.619218,0.0521076,0.175796,0.0899523,-0.32575,-0.368441,-0.554617,0.198654,-1.37745,-2.15097,-1.39241,-1.59989,-1.58196,-1.45885,-1.39246,-1.39196,-2.05497,-1.3213,-2.49367,-1.33625,-1.68769,-1.32095,-1.40964,-1.41302,-1.80107,-1.32632,-1.32965,-1.32546
-12.4624,0.992666,0.600789,2,3,0,14.2838,0.0188007,0.129055,-0.29259,1.27849,0.179945,0.180469,-0.5874,0.219777,0.0852784,0.356554,0.0647748,-0.575666,0.321833,0.523559,0.12061,0.201256,-0.660676,0.0944037,0.184,0.0149716,-0.174522,-0.374768,-0.572946,0.235704,-1.26536,-2.27561,-1.24624,-1.57519,-1.51324,-1.37313,-1.27001,-1.25194,-2.19683,-1.17738,-2.84448,-1.19243,-1.63458,-1.16514,-1.29083,-1.32358,-1.69251,-1.17341,-1.17632,-1.1696
-11.6755,0.989549,0.600789,2,7,0,13.0015,-0.0699899,0.117789,-0.269415,0.913822,0.0788821,0.0786152,-0.626083,0.115069,-0.00934925,0.23943,-0.0282194,-0.616735,0.208577,0.395232,0.0242381,0.0969563,-0.694929,-5.61323e-05,0.0816834,-0.0749111,-0.245292,-0.431762,-0.613977,0.129639,-0.962671,-3.24208,-1.01341,-1.49375,-1.39559,-1.36096,-1.10566,-0.974472,-2.60777,-0.832272,-3.85203,-0.927441,-1.69857,-0.839898,-1.00343,-1.22239,-1.97643,-0.836405,-0.843124,-0.861517
-14.4848,0.584189,0.600789,3,7,0,17.1726,-0.442808,-0.24844,-0.522422,1.48109,0.0701489,-0.272557,-0.565829,-0.0837933,-0.586184,-0.564464,-0.618453,-1.21269,-0.113913,0.66175,-0.0396167,-0.601758,-1.3263,-0.161533,-0.350233,-1.0894,0.453899,-0.859888,-1.0915,-0.098885,-1.36081,-2.5799,-1.36756,-1.47833,-1.34748,-2.00708,-1.67947,-1.31412,-1.75923,-1.33845,-2.39811,-1.58981,-1.38678,-1.33189,-1.31438,-2.07108,-1.41875,-1.33442,-1.33549,-1.36041
-13.4633,0.945773,0.600789,3,7,0,16.7477,0.0347693,0.170089,-0.126507,0.816699,0.0506876,0.13293,-0.456298,0.121625,0.12606,0.353769,0.116159,-0.291842,0.216429,0.204488,0.025945,0.229345,-0.337707,0.0325443,0.1545,0.185802,-0.345214,-0.20357,-0.318429,0.1389,-0.864644,-3.57655,-0.827833,-1.55933,-1.63731,-1.23089,-0.931495,-1.21818,-2.96401,-0.726335,-4.50723,-0.772511,-2.54651,-0.724473,-0.997999,-0.943248,-2.36813,-0.803495,-0.868329,-0.75421
-12.4646,0.999557,0.600789,3,7,0,14.5081,0.053504,0.285249,-0.256935,1.23754,0.114149,0.237982,-0.823246,0.229928,0.205968,0.610282,0.186405,-0.573189,0.39578,0.423761,0.0634167,0.387748,-0.661543,0.0673754,0.271233,0.279823,-0.562115,-0.394652,-0.612565,0.259542,-1.21634,-2.2473,-1.31689,-1.57797,-1.59303,-1.23884,-1.20276,-1.22613,-2.32419,-1.13563,-2.83849,-1.13639,-1.63294,-1.1336,-1.30584,-1.19996,-2.07698,-1.13938,-1.14001,-1.13558
-12.639,0.940885,0.600789,2,7,0,13.898,-0.170028,0.463234,-0.374768,1.05366,-0.103754,0.110717,-1.54336,0.0872905,0.078172,0.713478,0.0492094,-1.11285,0.350118,0.350008,-0.177377,0.365249,-1.24548,-0.164203,0.167489,0.223098,-1.1903,-0.851847,-1.18174,0.134773,-1.00913,-2.72882,-1.94775,-1.44534,-1.47767,-1.07014,-1.13472,-0.971215,-2.53807,-0.971636,-2.85544,-0.979733,-1.16425,-1.01179,-1.14761,-1.08961,-3.41505,-1.0138,-1.0481,-0.994737
